,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,Player,Pos,STL,TOV,TRB,Tm,Unnamed: 0,Yr,eFG%,Seasons
96,3.0,0.273,11.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,3.0,0.273,11.0,2.0,1.0,2.0,6.0,0.0,40.0,0.0,4.0,8.0,Gary Bergen,N/A,0.0,0.0,8.0,N/A,7.0,1957.0,0.273,1
97,2212.0,3.722,5919.0,0.0,0.0,0.0,1497.0,285.0,0.0,0.0,2212.0,3.722,5919.0,1126.0,7.075,1592.0,687.0,0.0,13649.0,0.0,2069.0,5550.0,Al Bianchi,N/A,0.0,0.0,1722.0,N/A,71.0,19615.0,3.722,10
98,159.0,0.688,436.0,0.0,0.0,0.0,47.0,45.0,0.0,0.0,159.0,0.688,436.0,141.0,0.949,244.0,81.0,0.0,1199.0,0.0,180.0,459.0,Bob Burrow,N/A,0.0,0.0,357.0,N/A,17.0,3915.0,0.688,2
99,3049.0,4.841,6929.0,0.0,0.0,0.0,3137.0,332.0,0.0,0.0,3049.0,4.841,6929.0,2406.0,9.286999999999999,2859.0,687.0,0.0,20735.0,0.0,2289.0,8504.0,Larry Costello,N/A,0.0,0.0,2656.0,N/A,227.0,21584.0,4.841,11
100,1878.0,4.129,4896.0,0.0,0.0,0.0,1768.0,357.0,0.0,0.0,1878.0,4.129,4896.0,1276.0,7.197999999999999,1895.0,621.0,0.0,14241.0,0.0,1548.0,5032.0,Si Green,N/A,0.0,0.0,2404.0,N/A,554.0,25499.0,4.129,9
101,5525.0,6.342,13297.0,0.0,0.0,0.0,4586.0,454.0,0.0,0.0,5525.0,6.342,13297.0,4675.0,11.862999999999998,5973.0,928.0,0.0,29815.0,0.0,3045.0,15725.0,Richie Guerin*,N/A,0.0,0.0,4534.0,N/A,721.0,29449.0,6.342,13
102,5239.0,4.431,11630.0,0.0,0.0,0.0,2242.0,295.0,0.0,0.0,5239.0,4.431,11630.0,2969.0,7.946,3722.0,745.0,0.0,21731.0,0.0,2388.0,13447.0,Cliff Hagan*,N/A,0.0,0.0,5116.0,N/A,456.0,19615.0,4.431,10
103,4773.0,3.625,11787.0,0.0,0.0,0.0,1318.0,234.0,0.0,0.0,4773.0,3.625,11787.0,2648.0,7.11,3353.0,654.0,0.0,19254.0,0.0,2454.0,12194.0,Tom Heinsohn*,N/A,0.0,0.0,5749.0,N/A,449.0,17649.0,3.625,9
104,551.0,1.6099999999999999,1623.0,0.0,0.0,0.0,229.0,115.0,0.0,0.0,551.0,1.6099999999999999,1623.0,498.0,3.792,641.0,245.0,0.0,4266.0,0.0,614.0,1600.0,Joe Holup,N/A,0.0,0.0,1073.0,N/A,207.0,9790.0,1.6099999999999999,3
105,854.0,1.57,2168.0,0.0,0.0,0.0,189.0,94.0,0.0,0.0,854.0,1.57,2168.0,529.0,3.044,695.0,273.0,0.0,5122.0,0.0,642.0,2237.0,Bob Hopkins,N/A,0.0,0.0,1526.0,N/A,189.0,7834.0,1.57,4
106,2518.0,4.413,6341.0,0.0,0.0,0.0,987.0,284.0,0.0,0.0,2518.0,4.413,6341.0,1173.0,7.618999999999999,1682.0,579.0,0.0,13754.0,0.0,1627.0,6209.0,Phil Jordon,N/A,0.0,0.0,4003.0,N/A,632.0,21558.0,4.413,7
107,2.0,0.33299999999999996,6.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,2.0,0.33299999999999996,6.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,3.0,4.0,Hal Lear,N/A,0.0,0.0,1.0,N/A,55.0,1957.0,0.33299999999999996,1
108,1574.0,2.392,4510.0,0.0,0.0,0.0,1427.0,189.0,0.0,0.0,1574.0,2.392,4510.0,1056.0,5.148,1418.0,426.0,0.0,11632.0,0.0,915.0,4204.0,Slick Leonard*,N/A,0.0,0.0,1217.0,N/A,462.0,13720.0,2.392,7
109,183.0,1.5790000000000002,574.0,0.0,0.0,0.0,96.0,135.0,0.0,0.0,183.0,1.5790000000000002,574.0,161.0,3.813,213.0,134.0,0.0,1768.0,0.0,141.0,527.0,Tom Marshall,N/A,0.0,0.0,337.0,N/A,309.0,9790.0,1.5790000000000002,3
110,958.0,2.0149999999999997,2714.0,0.0,0.0,0.0,1184.0,153.0,0.0,0.0,958.0,2.0149999999999997,2714.0,534.0,3.3689999999999998,859.0,316.0,0.0,8828.0,0.0,885.0,2450.0,Johnny McCarthy,N/A,0.0,0.0,1145.0,N/A,452.0,11763.0,2.0149999999999997,6
111,5189.0,5.5760000000000005,12852.0,0.0,0.0,0.0,1300.0,365.0,0.0,0.0,5189.0,5.5760000000000005,12852.0,2551.0,10.995,3176.0,857.0,0.0,24299.0,0.0,2607.0,12929.0,Willie Naulls,N/A,0.0,0.0,7640.0,N/A,1153.0,27455.0,5.5760000000000005,10
112,4942.0,7.029,10099.0,103.0,2.715,456.0,2601.0,406.0,98.0,1104.0,5045.0,6.844,10555.0,2458.0,11.954,3093.0,967.0,371.0,25227.0,534.0,1861.0,12651.0,Jim Paxson,N/A,981.0,1183.0,2254.0,N/A,3694.0,29726.0,6.927,13
113,1486.0,3.5859999999999994,3782.0,0.0,0.0,0.0,596.0,225.0,0.0,0.0,1486.0,3.5859999999999994,3782.0,696.0,5.675999999999999,1071.0,490.0,0.0,9456.0,0.0,1046.0,3668.0,Dave Piontek,N/A,0.0,0.0,2231.0,N/A,797.0,17640.0,3.5859999999999994,7
114,2713.0,3.1780000000000004,6790.0,0.0,0.0,0.0,949.0,228.0,0.0,0.0,2713.0,3.1780000000000004,6790.0,2237.0,6.486,2761.0,559.0,0.0,13576.0,0.0,1908.0,7663.0,Frank Ramsey*,N/A,0.0,0.0,3008.0,N/A,740.0,15684.0,3.1780000000000004,8
115,3.0,0.349,17.0,0.0,0.0,0.0,5.0,49.0,0.0,0.0,3.0,0.349,17.0,3.0,0.6,5.0,8.0,0.0,64.0,0.0,7.0,9.0,Jim Ray,N/A,0.0,0.0,5.0,N/A,179.0,3917.0,0.349,2
116,21.0,0.266,79.0,0.0,0.0,0.0,17.0,27.0,0.0,0.0,21.0,0.266,79.0,9.0,0.529,17.0,18.0,0.0,188.0,0.0,22.0,51.0,Dick Rosenthal,N/A,0.0,0.0,52.0,N/A,91.0,1957.0,0.266,1
117,5687.0,5.7059999999999995,12930.0,0.0,0.0,0.0,4100.0,364.0,0.0,0.0,5687.0,5.7059999999999995,12930.0,3148.0,7.268000000000001,5614.0,963.0,0.0,40726.0,0.0,2592.0,14522.0,Bill Russell*,N/A,0.0,0.0,21620.0,N/A,1418.0,25519.0,5.7059999999999995,13
118,6.0,0.316,19.0,0.0,0.0,0.0,2.0,28.0,0.0,0.0,6.0,0.316,19.0,6.0,0.857,7.0,5.0,0.0,55.0,0.0,7.0,18.0,Don Savage,N/A,0.0,0.0,7.0,N/A,93.0,1957.0,0.316,1
119,4.0,0.182,23.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,4.0,0.182,23.0,2.0,0.4,5.0,8.0,0.0,74.0,0.0,12.0,10.0,Ron Shavlik,N/A,0.0,0.0,23.0,N/A,202.0,3915.0,0.182,2
120,601.0,2.078,1597.0,0.0,0.0,0.0,374.0,144.0,0.0,0.0,601.0,2.078,1597.0,522.0,4.125,645.0,208.0,0.0,4102.0,0.0,453.0,1724.0,Ron Sobie,N/A,0.0,0.0,839.0,N/A,659.0,11754.0,2.078,4
121,4.0,0.267,15.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,4.0,0.267,15.0,2.0,0.33299999999999996,6.0,5.0,0.0,37.0,0.0,9.0,10.0,Norm Stewart,N/A,0.0,0.0,5.0,N/A,110.0,1957.0,0.267,1
122,132.0,0.646,399.0,0.0,0.0,0.0,24.0,43.0,0.0,0.0,132.0,0.646,399.0,73.0,1.248,114.0,85.0,0.0,876.0,0.0,122.0,337.0,Bill Thieben,N/A,0.0,0.0,272.0,N/A,220.0,3915.0,0.646,2
123,337.0,0.942,1070.0,0.0,0.0,0.0,165.0,81.0,0.0,0.0,337.0,0.942,1070.0,236.0,2.219,329.0,157.0,0.0,2977.0,0.0,451.0,910.0,Lou Tsioropoulos,N/A,0.0,0.0,751.0,N/A,329.0,5874.0,0.942,3
124,2.0,0.4,5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,2.0,0.4,5.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,1.0,4.0,Doug Bolstorff,N/A,0.0,0.0,0.0,N/A,4.0,1958.0,0.4,1
125,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,2.0,1.0,0.0,6.0,0.0,1.0,1.0,George Brown,N/A,0.0,0.0,1.0,N/A,6.0,1958.0,0.0,1
126,54.0,0.342,158.0,0.0,0.0,0.0,47.0,24.0,0.0,0.0,54.0,0.342,158.0,24.0,0.889,27.0,34.0,0.0,424.0,0.0,60.0,132.0,Dick Duckett,N/A,0.0,0.0,56.0,N/A,18.0,1958.0,0.342,1
127,28.0,0.311,90.0,0.0,0.0,0.0,28.0,26.0,0.0,0.0,28.0,0.311,90.0,14.0,0.8240000000000001,17.0,28.0,0.0,206.0,0.0,20.0,70.0,Pat Dunn,N/A,0.0,0.0,31.0,N/A,20.0,1958.0,0.311,1
128,6.0,0.214,28.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,6.0,0.214,28.0,3.0,0.75,4.0,8.0,0.0,50.0,0.0,5.0,15.0,Bill Ebben,N/A,0.0,0.0,8.0,N/A,21.0,1958.0,0.214,1
129,59.0,0.34700000000000003,170.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,59.0,0.34700000000000003,170.0,30.0,0.638,47.0,18.0,0.0,401.0,0.0,52.0,148.0,Bo Erias,N/A,0.0,0.0,83.0,N/A,23.0,1958.0,0.34700000000000003,1
130,74.0,0.327,226.0,0.0,0.0,0.0,47.0,22.0,0.0,0.0,74.0,0.327,226.0,27.0,0.659,41.0,44.0,0.0,569.0,0.0,54.0,175.0,Larry Friend,N/A,0.0,0.0,106.0,N/A,27.0,1958.0,0.327,1
131,1382.0,2.063,3978.0,0.0,0.0,0.0,1455.0,153.0,0.0,0.0,1382.0,2.063,3978.0,861.0,4.251,1195.0,431.0,0.0,9553.0,0.0,786.0,3625.0,Hot Rod Hundley,N/A,0.0,0.0,1420.0,N/A,322.0,11763.0,2.063,6
132,27.0,0.262,103.0,0.0,0.0,0.0,20.0,26.0,0.0,0.0,27.0,0.262,103.0,13.0,0.46399999999999997,28.0,24.0,0.0,267.0,0.0,44.0,67.0,McCoy Ingram,N/A,0.0,0.0,116.0,N/A,44.0,1958.0,0.262,1
133,6271.0,5.442,13745.0,0.0,0.0,0.0,2209.0,354.0,0.0,0.0,6271.0,5.442,13745.0,2869.0,9.515,3572.0,871.0,0.0,24285.0,0.0,1735.0,15411.0,Sam Jones*,N/A,0.0,0.0,4305.0,N/A,816.0,23562.0,5.442,12
134,1696.0,2.815,4188.0,0.0,0.0,0.0,429.0,175.0,0.0,0.0,1696.0,2.815,4188.0,736.0,5.304,975.0,515.0,0.0,10661.0,0.0,1539.0,4128.0,Jim Krebs,N/A,0.0,0.0,3177.0,N/A,462.0,13727.0,2.815,7
135,23.0,0.32,113.0,0.0,0.0,0.0,65.0,69.0,0.0,0.0,23.0,0.32,113.0,28.0,1.676,40.0,41.0,0.0,331.0,0.0,37.0,74.0,Brendan McCann,N/A,0.0,0.0,50.0,N/A,204.0,5877.0,0.32,3
136,3.0,0.375,8.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,3.0,0.375,8.0,1.0,0.5,2.0,4.0,0.0,13.0,0.0,3.0,7.0,Worthy Patterson,N/A,0.0,0.0,2.0,N/A,76.0,1958.0,0.375,1
137,8.0,0.348,23.0,0.0,0.0,0.0,4.0,22.0,0.0,0.0,8.0,0.348,23.0,4.0,0.667,6.0,6.0,0.0,68.0,0.0,5.0,20.0,Jerry Paulson,N/A,0.0,0.0,10.0,N/A,77.0,1958.0,0.348,1
138,0.0,0.0,3.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,Ray Radziszewski,N/A,0.0,0.0,2.0,N/A,82.0,1958.0,0.0,1
139,134.0,0.6399999999999999,410.0,0.0,0.0,0.0,29.0,51.0,0.0,0.0,134.0,0.6399999999999999,410.0,74.0,1.355,113.0,82.0,0.0,578.0,0.0,59.0,342.0,Lennie Rosenbluth,N/A,0.0,0.0,145.0,N/A,177.0,3917.0,0.6399999999999999,2
140,2555.0,3.139,7254.0,0.0,0.0,0.0,576.0,294.0,0.0,0.0,2555.0,3.139,7254.0,659.0,5.362,1068.0,602.0,0.0,14822.0,0.0,1654.0,5769.0,Woody Sauldsberry,N/A,0.0,0.0,4065.0,N/A,1165.0,21579.0,3.139,7
141,590.0,1.657,1695.0,0.0,0.0,0.0,209.0,130.0,0.0,0.0,590.0,1.657,1695.0,323.0,2.564,541.0,217.0,0.0,3425.0,0.0,568.0,1503.0,Guy Sparrow,N/A,0.0,0.0,972.0,N/A,531.0,9795.0,1.657,3
142,1213.0,1.9020000000000001,3131.0,0.0,0.0,0.0,315.0,120.0,0.0,0.0,1213.0,1.9020000000000001,3131.0,665.0,3.3680000000000003,990.0,348.0,0.0,7811.0,0.0,987.0,3091.0,Charlie Tyra,N/A,0.0,0.0,2567.0,N/A,581.0,9800.0,1.9020000000000001,5
143,5.0,0.185,27.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,5.0,0.185,27.0,10.0,0.588,17.0,10.0,0.0,72.0,0.0,9.0,20.0,Jim Walsh,N/A,0.0,0.0,15.0,N/A,112.0,1958.0,0.185,1
144,684.0,1.4259999999999997,1897.0,0.0,0.0,0.0,565.0,102.0,0.0,0.0,684.0,1.4259999999999997,1897.0,458.0,3.028,616.0,268.0,0.0,4810.0,0.0,649.0,1826.0,Win Wilfong,N/A,0.0,0.0,910.0,N/A,453.0,7838.0,1.4259999999999997,4
145,8693.0,6.028999999999999,20171.0,0.0,0.0,0.0,3650.0,427.0,0.0,0.0,8693.0,6.028999999999999,20171.0,5763.0,10.814999999999998,7391.0,846.0,0.0,33863.0,0.0,2596.0,23149.0,Elgin Baylor*,N/A,0.0,0.0,11463.0,N/A,107.0,27517.0,6.028999999999999,14
146,12.0,0.375,32.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,12.0,0.375,32.0,1.0,1.0,1.0,11.0,0.0,45.0,0.0,7.0,25.0,Jerry Bird,N/A,0.0,0.0,12.0,N/A,4.0,1959.0,0.375,1
147,2245.0,2.793,5574.0,0.0,0.0,0.0,1645.0,196.0,0.0,0.0,2245.0,2.793,5574.0,940.0,5.207,1256.0,474.0,0.0,14791.0,0.0,1565.0,5430.0,Bucky Bockhorn,N/A,0.0,0.0,2234.0,N/A,54.0,13734.0,2.793,7
148,13.0,0.302,43.0,0.0,0.0,0.0,6.0,22.0,0.0,0.0,13.0,0.302,43.0,14.0,0.56,25.0,16.0,0.0,136.0,0.0,15.0,40.0,Pete Brennan,N/A,0.0,0.0,31.0,N/A,7.0,1959.0,0.302,1
149,1599.0,4.881,3828.0,0.0,0.0,0.0,618.0,307.0,0.0,0.0,1599.0,4.881,3828.0,572.0,7.8149999999999995,867.0,547.0,0.0,10596.0,0.0,1320.0,3770.0,Barney Cable,N/A,0.0,0.0,2910.0,N/A,181.0,23539.0,4.881,6
150,798.0,1.8529999999999998,2136.0,0.0,0.0,0.0,182.0,152.0,0.0,0.0,798.0,1.8529999999999998,2136.0,385.0,3.2710000000000004,582.0,312.0,0.0,5330.0,0.0,1049.0,1981.0,Gene Conley,N/A,0.0,0.0,2041.0,N/A,83.0,9807.0,1.8529999999999998,5
151,575.0,1.6309999999999998,1429.0,0.0,0.0,0.0,132.0,144.0,0.0,0.0,575.0,1.6309999999999998,1429.0,398.0,3.1790000000000003,501.0,211.0,0.0,3092.0,0.0,385.0,1548.0,Archie Dees,N/A,0.0,0.0,907.0,N/A,147.0,11766.0,1.6309999999999998,4
152,3210.0,5.438999999999999,7740.0,0.0,0.0,0.0,1185.0,413.0,0.0,0.0,3210.0,5.438999999999999,7740.0,1521.0,8.632,2208.0,828.0,0.0,17505.0,0.0,2354.0,7941.0,Connie Dierking,N/A,0.0,0.0,5426.0,N/A,521.0,27531.0,5.438999999999999,10
153,227.0,0.776,564.0,0.0,0.0,0.0,86.0,45.0,0.0,0.0,227.0,0.776,564.0,153.0,1.379,220.0,118.0,0.0,1873.0,0.0,201.0,607.0,Boo Ellis,N/A,0.0,0.0,616.0,N/A,42.0,3919.0,0.776,2
154,3993.0,4.7620000000000005,9067.0,0.0,0.0,0.0,1194.0,286.0,0.0,0.0,3993.0,4.7620000000000005,9067.0,2394.0,6.913999999999998,3741.0,831.0,0.0,21763.0,0.0,2838.0,10380.0,Wayne Embry*,N/A,0.0,0.0,7544.0,N/A,388.0,21604.0,4.7620000000000005,11
155,1345.0,3.1799999999999997,3426.0,0.0,0.0,0.0,631.0,227.0,0.0,0.0,1345.0,3.1799999999999997,3426.0,555.0,6.408,691.0,482.0,0.0,10119.0,0.0,970.0,3245.0,Mike Farmer,N/A,0.0,0.0,2330.0,N/A,278.0,17660.0,3.1799999999999997,7
156,3030.0,6.486,7173.0,0.0,0.0,0.0,804.0,424.0,0.0,0.0,3030.0,6.486,7173.0,2454.0,10.583999999999998,2986.0,870.0,0.0,15591.0,0.0,2339.0,8514.0,Dave Gambee,N/A,0.0,0.0,4148.0,N/A,714.0,31432.0,6.486,12
157,8504.0,6.736999999999999,18811.0,0.0,0.0,0.0,4540.0,435.0,0.0,0.0,8504.0,6.736999999999999,18811.0,4578.0,11.999999999999998,5717.0,1122.0,0.0,39788.0,0.0,3855.0,21586.0,Hal Greer*,N/A,0.0,0.0,5665.0,N/A,864.0,29490.0,6.736999999999999,15
158,138.0,0.748,371.0,0.0,0.0,0.0,43.0,49.0,0.0,0.0,138.0,0.748,371.0,92.0,1.462,132.0,82.0,0.0,1094.0,0.0,183.0,368.0,Steve Hamilton,N/A,0.0,0.0,278.0,N/A,92.0,3919.0,0.748,2
159,634.0,2.082,1827.0,0.0,0.0,0.0,380.0,196.0,0.0,0.0,634.0,2.082,1827.0,351.0,4.409999999999999,478.0,329.0,0.0,4775.0,0.0,405.0,1619.0,Vern Hatton,N/A,0.0,0.0,709.0,N/A,403.0,15684.0,2.082,4
160,1083.0,1.5579999999999998,2762.0,0.0,0.0,0.0,675.0,110.0,0.0,0.0,1083.0,1.5579999999999998,2762.0,681.0,2.402,1126.0,292.0,0.0,6772.0,0.0,868.0,2847.0,Andy Johnson,N/A,0.0,0.0,1190.0,N/A,227.0,7842.0,1.5579999999999998,4
161,1919.0,3.4530000000000003,4961.0,0.0,0.0,0.0,2908.0,270.0,0.0,0.0,1919.0,3.4530000000000003,4961.0,1173.0,5.761,1814.0,676.0,0.0,17501.0,0.0,1816.0,5011.0,K.C. Jones*,N/A,0.0,0.0,2399.0,N/A,573.0,17667.0,3.4530000000000003,9
162,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,2.0,Tommy Kearns,N/A,0.0,0.0,0.0,N/A,57.0,1959.0,1.0,1
163,1246.0,2.524,2850.0,0.0,0.0,0.0,291.0,144.0,0.0,0.0,1246.0,2.524,2850.0,543.0,3.641,868.0,325.0,0.0,6202.0,0.0,950.0,3035.0,Shellie McMillon,N/A,0.0,0.0,1939.0,N/A,491.0,11766.0,2.524,4
164,873.0,2.1119999999999997,2091.0,0.0,0.0,0.0,235.0,130.0,0.0,0.0,873.0,2.1119999999999997,2091.0,460.0,3.466,659.0,270.0,0.0,5276.0,0.0,787.0,2206.0,Jim Palmer,N/A,0.0,0.0,1429.0,N/A,402.0,9800.0,2.1119999999999997,3
165,109.0,0.355,307.0,0.0,0.0,0.0,51.0,22.0,0.0,0.0,109.0,0.355,307.0,44.0,0.603,73.0,66.0,0.0,1037.0,0.0,138.0,262.0,Jack Parr,N/A,0.0,0.0,278.0,N/A,81.0,1959.0,0.355,1
166,1351.0,3.7399999999999998,3082.0,0.0,0.0,0.0,436.0,221.0,0.0,0.0,1351.0,3.7399999999999998,3082.0,590.0,5.743,814.0,550.0,0.0,9690.0,0.0,1567.0,3292.0,Hub Reed,N/A,0.0,0.0,3063.0,N/A,880.0,17654.0,3.7399999999999998,7
167,4273.0,5.152,11334.0,0.0,0.0,0.0,7297.0,406.0,0.0,0.0,4273.0,5.152,11334.0,2272.0,10.125999999999998,3136.0,971.0,0.0,30209.0,0.0,2797.0,10818.0,Guy Rodgers*,N/A,0.0,0.0,3941.0,N/A,1631.0,27510.0,5.152,12
168,542.0,2.984,1434.0,0.0,0.0,0.0,683.0,209.0,0.0,0.0,542.0,2.984,1434.0,319.0,4.767,483.0,282.0,0.0,4249.0,0.0,490.0,1403.0,Phil Rollins,N/A,0.0,0.0,610.0,N/A,721.0,15681.0,2.984,3
169,572.0,3.713,1231.0,0.0,0.0,0.0,283.0,203.0,0.0,0.0,572.0,3.713,1231.0,358.0,6.4,458.0,325.0,0.0,4054.0,0.0,695.0,1502.0,Larry Staverman,N/A,0.0,0.0,1195.0,N/A,937.0,15699.0,3.713,5
170,99.0,0.406,244.0,0.0,0.0,0.0,29.0,25.0,0.0,0.0,99.0,0.406,244.0,67.0,0.609,110.0,58.0,0.0,708.0,0.0,127.0,265.0,Bennie Swain,N/A,0.0,0.0,262.0,N/A,106.0,1959.0,0.406,1
171,103.0,0.592,352.0,0.0,0.0,0.0,24.0,47.0,0.0,0.0,103.0,0.592,352.0,55.0,1.4460000000000002,92.0,78.0,0.0,844.0,0.0,170.0,261.0,Gary Alcorn,N/A,0.0,0.0,329.0,N/A,0.0,3921.0,0.592,2
172,55.0,0.385,143.0,0.0,0.0,0.0,29.0,22.0,0.0,0.0,55.0,0.385,143.0,23.0,0.5479999999999999,42.0,33.0,0.0,373.0,0.0,32.0,133.0,Bob Anderegg,N/A,0.0,0.0,69.0,N/A,1.0,1960.0,0.385,1
173,6034.0,6.234000000000001,13227.0,0.0,0.0,0.0,2729.0,425.0,0.0,3.0,6034.0,6.234000000000001,13227.0,3290.0,10.280000000000001,4324.0,971.0,0.0,28937.0,1.0,2514.0,15358.0,Dick Barnett,N/A,1.0,0.0,2812.0,N/A,89.0,27543.0,6.234000000000001,14
174,77.0,0.7669999999999999,203.0,0.0,0.0,0.0,56.0,55.0,0.0,0.0,77.0,0.7669999999999999,203.0,29.0,0.9839999999999999,46.0,36.0,0.0,494.0,0.0,66.0,183.0,Whitey Bell,N/A,0.0,0.0,94.0,N/A,14.0,3921.0,0.7669999999999999,2
175,13744.0,8.955,25580.0,0.0,0.0,0.0,4893.0,469.0,0.0,0.0,13744.0,8.955,25580.0,6465.0,7.924999999999999,12742.0,1118.0,0.0,51160.0,0.0,2221.0,33953.0,Wilt Chamberlain*,N/A,0.0,0.0,25597.0,N/A,381.0,31461.0,8.955,14
176,2225.0,4.215,5142.0,0.0,0.0,0.0,906.0,265.0,0.0,0.0,2225.0,4.215,5142.0,1330.0,6.4159999999999995,2003.0,634.0,0.0,12828.0,0.0,1438.0,5780.0,Bob Ferry,N/A,0.0,0.0,3343.0,N/A,399.0,19645.0,4.215,10
177,5641.0,9.003,11435.0,0.0,0.0,0.0,1636.0,587.0,0.0,0.0,5641.0,9.003,11435.0,2676.0,9.526000000000002,4909.0,1213.0,0.0,27709.0,0.0,3202.0,13958.0,Johnny Green,N/A,0.0,0.0,10273.0,N/A,1013.0,35399.0,9.003,14
178,168.0,1.4489999999999998,447.0,0.0,0.0,0.0,36.0,94.0,0.0,0.0,168.0,1.4489999999999998,447.0,77.0,2.012,126.0,129.0,0.0,1082.0,0.0,146.0,413.0,Gene Guarilia,N/A,0.0,0.0,294.0,N/A,187.0,7846.0,1.4489999999999998,4
179,2761.0,4.473999999999999,6171.0,0.0,0.0,0.0,871.0,275.0,0.0,0.0,2761.0,4.473999999999999,6171.0,1150.0,5.652000000000001,2016.0,764.0,0.0,18465.0,0.0,2214.0,6672.0,Tom Hawkins,N/A,0.0,0.0,4607.0,N/A,586.0,19645.0,4.473999999999999,10
180,6515.0,5.741000000000001,13585.0,0.0,0.0,0.0,1853.0,342.0,0.0,0.0,6515.0,5.741000000000001,13585.0,4740.0,9.094000000000001,6224.0,950.0,0.0,30627.0,0.0,3498.0,17770.0,Bailey Howell*,N/A,0.0,0.0,9383.0,N/A,844.0,23586.0,5.741000000000001,12
181,99.0,1.0150000000000001,249.0,0.0,0.0,0.0,144.0,51.0,0.0,0.0,99.0,1.0150000000000001,249.0,28.0,0.8240000000000001,35.0,38.0,0.0,973.0,0.0,90.0,226.0,Maurice King,N/A,0.0,0.0,106.0,N/A,132.0,3923.0,1.0150000000000001,2
182,4102.0,4.306,9521.0,0.0,0.0,0.0,1556.0,265.0,0.0,0.0,4102.0,4.306,9521.0,3303.0,7.603999999999999,4308.0,736.0,0.0,24487.0,0.0,2553.0,11507.0,Rudy LaRusso,N/A,0.0,0.0,6936.0,N/A,800.0,19645.0,4.306,10
183,198.0,1.4249999999999998,527.0,0.0,0.0,0.0,175.0,105.0,0.0,0.0,198.0,1.4249999999999998,527.0,55.0,1.984,100.0,94.0,0.0,1439.0,0.0,196.0,451.0,Nick Mantis,N/A,0.0,0.0,176.0,N/A,310.0,7849.0,1.4249999999999998,2
184,80.0,1.3719999999999999,203.0,0.0,0.0,0.0,21.0,89.0,0.0,0.0,80.0,1.3719999999999999,203.0,40.0,2.378,70.0,24.0,0.0,417.0,0.0,57.0,200.0,Cal Ramsey,N/A,0.0,0.0,139.0,N/A,352.0,7841.0,1.3719999999999999,2
185,113.0,0.34,332.0,0.0,0.0,0.0,27.0,22.0,0.0,0.0,113.0,0.34,332.0,59.0,0.504,117.0,66.0,0.0,808.0,0.0,158.0,285.0,John Richter,N/A,0.0,0.0,312.0,N/A,97.0,1960.0,0.34,1
186,176.0,1.082,481.0,0.0,0.0,0.0,48.0,66.0,0.0,0.0,176.0,1.082,481.0,46.0,1.799,75.0,114.0,0.0,909.0,0.0,164.0,398.0,Joe Ruklick,N/A,0.0,0.0,286.0,N/A,305.0,5883.0,1.082,3
187,13.0,0.24100000000000002,55.0,0.0,0.0,0.0,14.0,46.0,0.0,0.0,13.0,0.24100000000000002,55.0,11.0,0.688,16.0,13.0,0.0,137.0,0.0,11.0,37.0,Bobby Smith,N/A,0.0,0.0,33.0,N/A,245.0,3922.0,0.24100000000000002,2
188,3.0,0.158,19.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,3.0,0.158,19.0,7.0,0.7,10.0,8.0,0.0,49.0,0.0,4.0,13.0,Wayne Stevens,N/A,0.0,0.0,16.0,N/A,121.0,1960.0,0.158,1
189,16.0,0.267,60.0,0.0,0.0,0.0,32.0,27.0,0.0,0.0,16.0,0.267,60.0,4.0,0.667,6.0,9.0,0.0,193.0,0.0,20.0,36.0,Tony Windis,N/A,0.0,0.0,47.0,N/A,125.0,1960.0,0.267,1
190,2499.0,4.865,5545.0,0.0,0.0,0.0,2483.0,319.0,0.0,0.0,2499.0,4.865,5545.0,1330.0,6.909,2106.0,711.0,0.0,17826.0,0.0,2417.0,6328.0,Al Attles*,N/A,0.0,0.0,2463.0,N/A,33.0,21626.0,4.865,11
